Date,Time,Close,High,Low,Open,Volume
2016.08.01,09:00,1.11682,1.1172,1.11609,1.1164,6393
2016.08.01,10:00,1.11594,1.11772,1.11593,1.11682,6476
2016.08.01,11:00,1.11753,1.11773,1.11587,1.11592,6658
2016.08.01,12:00,1.11641,1.11753,1.11604,1.11752,5487
2016.08.01,13:00,1.11565,1.11677,1.1155,1.11642,6004
2016.08.01,13:00,1.11565,1.11677,1.1155,1.11642,6004
2016.08.01,14:00,1.11647,1.11695,1.11559,1.11565,5976
2016.08.01,15:00,1.11646,1.11695,1.116,1.11646,7088
2016.08.01,16:00,1.11697,1.11746,1.11629,1.11646,8159
2016.08.01,17:00,1.1175,1.11789,1.11698,1.11698,4760
2016.08.01,18:00,1.11708,1.11772,1.11672,1.11749,2991
2016.08.01,19:00,1.11675,1.11722,1.11658,1.1171,2258
2016.08.01,20:00,1.11694,1.11713,1.11647,1.11676,2252
2016.08.01,21:00,1.11674,1.11697,1.1161,1.11697,2422
2016.08.01,22:00,1.11553,1.11686,1.11553,1.11673,2229
2016.08.01,23:00,1.11632,1.11651,1.1155,1.1155,726
2016.08.02,00:00,1.11667,1.11667,1.11632,1.11636,1003
2016.08.02,01:00,1.11664,1.11676,1.11628,1.11665,1178
2016.08.02,02:00,1.11721,1.1175,1.11661,1.11665,2469
2016.08.02,03:00,1.11642,1.11746,1.11632,1.11727,3148
2016.08.02,04:00,1.11704,1.11718,1.1162,1.11642,2562
2016.08.02,05:00,1.11718,1.11727,1.1169,1.11705,1621
2016.08.02,05:00,1.11718,1.11727,1.1169,1.11705,1621
2016.08.02,06:00,1.1176,1.11807,1.11707,1.11719,3433
2016.08.02,07:00,1.11772,1.11847,1.11733,1.11761,3803
2016.08.02,08:00,1.11828,1.1187,1.11753,1.11772,5519
2016.08.02,09:00,1.11993,1.12084,1.11816,1.11831,11231
2016.08.02,10:00,1.1202,1.12023,1.11924,1.11995,7537
2016.08.02,11:00,1.11955,1.12031,1.11937,1.1202,5611
2016.08.02,12:00,1.11917,1.12041,1.11904,1.11955,5173
2016.08.02,13:00,1.11935,1.11953,1.11868,1.11916,5177
2016.08.02,14:00,1.12007,1.12059,1.11873,1.11934,8977
2016.08.02,15:00,1.12151,1.12161,1.12007,1.12007,8702
2016.08.02,16:00,1.12194,1.12249,1.12109,1.1215,9724
2016.08.02,17:00,1.12241,1.12303,1.12196,1.12196,6508
2016.08.02,18:00,1.12227,1.1229,1.12189,1.12241,4788
2016.08.02,19:00,1.12286,1.12329,1.12227,1.12227,3085
2016.08.02,20:00,1.1226,1.12334,1.12234,1.12286,2839
2016.08.02,21:00,1.12223,1.1226,1.12203,1.12259,2617
2016.08.02,22:00,1.12223,1.12253,1.12199,1.12228,1765
2016.08.02,23:00,1.12208,1.12267,1.12195,1.12234,598
2016.08.03,00:00,1.12194,1.12226,1.12184,1.1221,3033
2016.08.03,01:00,1.12174,1.12216,1.12173,1.12195,1401
2016.08.03,02:00,1.12144,1.12189,1.1214,1.12174,3004
2016.08.03,03:00,1.12126,1.12156,1.12109,1.12144,2835
2016.08.03,04:00,1.12084,1.12165,1.12078,1.12126,2522
2016.08.03,05:00,1.12123,1.12153,1.12079,1.12084,2378
2016.08.03,06:00,1.12131,1.1217,1.12111,1.12123,3218
2016.08.03,07:00,1.12091,1.12142,1.12078,1.12131,2356
2016.08.03,08:00,1.12014,1.12122,1.12009,1.12089,4662
2016.08.03,08:00,1.12014,1.12122,1.12009,1.12089,4662
2016.08.03,09:00,1.12114,1.12149,1.12004,1.12013,7034
2016.08.03,10:00,1.11996,1.12129,1.11969,1.12115,6060
2016.08.03,11:00,1.11913,1.12011,1.119,1.11995,4989
2016.08.03,12:00,1.11984,1.12045,1.11899,1.11914,4571
2016.08.03,13:00,1.12021,1.12026,1.11964,1.11984,4565
2016.08.03,14:00,1.1193,1.12046,1.119,1.12021,6887
2016.08.03,15:00,1.11809,1.11962,1.11756,1.1193,7738
2016.08.03,16:00,1.11722,1.11852,1.11621,1.11809,9436
2016.08.03,17:00,1.11698,1.11795,1.11697,1.11722,4568
2016.08.03,18:00,1.11734,1.11761,1.11662,1.11699,3231
2016.08.03,19:00,1.11434,1.11761,1.11424,1.11731,4110
2016.08.03,20:00,1.1145,1.11464,1.11403,1.11435,2860
2016.08.03,21:00,1.11473,1.11502,1.11451,1.11451,2033
2016.08.03,22:00,1.11484,1.1151,1.11466,1.11475,1513
2016.08.03,23:00,1.11488,1.11513,1.11478,1.11486,506
2016.08.04,00:00,1.1149,1.11507,1.11469,1.11488,2034
2016.08.04,01:00,1.11493,1.11516,1.11474,1.1149,1302
2016.08.04,02:00,1.11442,1.11527,1.1143,1.11493,3342
2016.08.04,03:00,1.11515,1.11561,1.11351,1.11441,4216
2016.08.04,04:00,1.11486,1.11533,1.11424,1.11514,2647
2016.08.04,05:00,1.11443,1.11489,1.11443,1.11486,2078
2016.08.04,06:00,1.11458,1.11471,1.11423,1.11444,1939
2016.08.04,07:00,1.11401,1.11464,1.11391,1.11458,2955
2016.08.04,08:00,1.11286,1.11452,1.11279,1.11401,5314
2016.08.04,09:00,1.11356,1.11416,1.11273,1.11289,7055
2016.08.04,10:00,1.11342,1.11406,1.1133,1.11355,5316
2016.08.04,11:00,1.11267,1.11353,1.11245,1.11341,5433
2016.08.04,12:00,1.11316,1.11379,1.1125,1.11268,5210
2016.08.04,13:00,1.11217,1.11385,1.11137,1.11318,13806
2016.08.04,14:00,1.11439,1.11478,1.11216,1.11218,9095
2016.08.04,15:00,1.11437,1.11486,1.11354,1.11436,8292
2016.08.04,16:00,1.11387,1.11479,1.11359,1.11437,8437
2016.08.04,17:00,1.11329,1.11429,1.11301,1.11386,5362
2016.08.04,18:00,1.11373,1.11402,1.11315,1.11333,3113
2016.08.04,19:00,1.11311,1.11375,1.11274,1.11372,2495
2016.08.04,20:00,1.11299,1.11348,1.11291,1.11311,2040
2016.08.04,21:00,1.11307,1.11323,1.11261,1.11298,1947
2016.08.04,22:00,1.11281,1.11314,1.1127,1.11305,1606
2016.08.04,23:00,1.1128,1.11329,1.11268,1.11283,436
2016.08.05,00:00,1.1128,1.11283,1.11255,1.11278,1870
2016.08.05,01:00,1.11347,1.11347,1.11279,1.11281,1047
2016.08.05,02:00,1.11319,1.11347,1.11286,1.11346,1995
2016.08.05,03:00,1.11322,1.11336,1.11284,1.11321,2079
2016.08.05,04:00,1.11344,1.11345,1.11303,1.11321,1499
2016.08.05,05:00,1.1134,1.11355,1.11327,1.11344,1561
2016.08.05,06:00,1.11363,1.11366,1.11324,1.1134,1113
2016.08.05,07:00,1.11377,1.11408,1.11348,1.11363,1908
2016.08.05,08:00,1.11406,1.1144,1.11376,1.11376,2357
2016.08.05,08:00,1.11406,1.1144,1.11376,1.11376,2357
2016.08.05,09:00,1.11387,1.11445,1.11325,1.11406,5135
2016.08.05,10:00,1.11498,1.1151,1.11377,1.11387,5040
2016.08.05,11:00,1.11414,1.11517,1.11398,1.11498,3637
2016.08.05,12:00,1.11454,1.11493,1.11403,1.11413,3605
2016.08.05,13:00,1.11543,1.11604,1.11448,1.11448,4841
2016.08.05,14:00,1.10832,1.11611,1.10815,1.11544,15329
2016.08.05,15:00,1.10503,1.10857,1.10456,1.10833,14049
2016.08.05,15:00,1.10503,1.10857,1.10456,1.10833,14049
2016.08.05,16:00,1.10704,1.10722,1.10483,1.10503,8162
2016.08.05,17:00,1.10796,1.1087,1.10676,1.10702,6158
2016.08.05,18:00,1.10881,1.1089,1.10779,1.10795,3000
2016.08.05,19:00,1.10935,1.11052,1.10866,1.10879,3228
2016.08.05,20:00,1.10907,1.1094,1.10904,1.10936,1939
2016.08.05,21:00,1.10873,1.10913,1.10862,1.10906,2289
2016.08.08,00:00,1.10908,1.10911,1.10798,1.10843,2043
2016.08.08,01:00,1.10867,1.10922,1.10859,1.10909,1706
2016.08.08,02:00,1.10834,1.10889,1.10804,1.10867,3376
2016.08.08,03:00,1.10919,1.10935,1.10829,1.10834,2721
2016.08.08,04:00,1.10967,1.10987,1.10919,1.10919,1840
2016.08.08,05:00,1.1103,1.11037,1.10964,1.10968,1649
2016.08.08,06:00,1.11041,1.11046,1.10995,1.1103,1618
2016.08.08,07:00,1.10942,1.11047,1.10906,1.1104,2206
2016.08.08,08:00,1.10817,1.10986,1.10816,1.10942,4177
2016.08.08,09:00,1.10883,1.10913,1.10817,1.10817,5792
2016.08.08,10:00,1.10857,1.1091,1.10797,1.10883,5012
2016.08.08,11:00,1.10917,1.10973,1.10854,1.10855,4581
2016.08.08,12:00,1.10805,1.10932,1.10805,1.10917,5243
2016.08.08,13:00,1.10842,1.1086,1.10787,1.10805,3838
2016.08.08,14:00,1.10865,1.10874,1.10821,1.10842,4315
2016.08.08,15:00,1.10737,1.10875,1.10736,1.10865,5505
2016.08.08,16:00,1.1074,1.10863,1.10734,1.10736,6065
2016.08.08,17:00,1.10762,1.10793,1.10719,1.1074,3797
2016.08.08,18:00,1.10771,1.10806,1.10748,1.10762,1721
2016.08.08,19:00,1.10806,1.10812,1.10759,1.10772,1549
2016.08.08,20:00,1.10811,1.10853,1.10804,1.10805,1791
2016.08.08,21:00,1.10826,1.1086,1.10811,1.10811,1592
2016.08.08,22:00,1.10881,1.10883,1.10809,1.10826,1352
2016.08.08,23:00,1.10854,1.1088,1.10815,1.1087,879
2016.08.09,00:00,1.10843,1.10855,1.10817,1.10855,1061
2016.08.09,01:00,1.10846,1.10867,1.10824,1.10844,909
2016.08.09,02:00,1.10859,1.10905,1.10846,1.10846,2831
2016.08.09,03:00,1.10762,1.10871,1.1076,1.10861,2656
2016.08.09,04:00,1.10807,1.10807,1.10704,1.10759,2545
2016.08.09,05:00,1.10849,1.10879,1.10801,1.10808,1489
2016.08.09,06:00,1.10826,1.10865,1.10821,1.10849,1940
2016.08.09,07:00,1.10759,1.10831,1.10758,1.10826,1507
2016.08.09,08:00,1.1074,1.10801,1.10718,1.10759,3845
2016.08.09,09:00,1.10768,1.1079,1.10709,1.10743,4968
2016.08.09,10:00,1.1094,1.1095,1.10758,1.10768,6040
2016.08.09,10:00,1.1094,1.1095,1.10758,1.10768,6040
2016.08.09,11:00,1.10882,1.10962,1.10861,1.1094,3979
2016.08.09,12:00,1.10845,1.10906,1.10835,1.10882,4853
2016.08.09,13:00,1.10773,1.10876,1.10751,1.10846,4384
2016.08.09,14:00,1.10794,1.10803,1.10745,1.10774,4824
2016.08.09,15:00,1.11008,1.11103,1.10781,1.10794,7092
2016.08.09,16:00,1.11102,1.11224,1.10999,1.11011,8345
2016.08.09,17:00,1.11093,1.11141,1.11068,1.11103,4582
2016.08.09,18:00,1.11024,1.11127,1.11018,1.1109,2707
2016.08.09,19:00,1.11086,1.11118,1.11004,1.11023,1996
2016.08.09,20:00,1.11079,1.11121,1.11064,1.11086,2068
2016.08.09,21:00,1.11122,1.11153,1.11062,1.11076,1838
2016.08.09,22:00,1.11161,1.11184,1.11116,1.11122,1739
2016.08.09,23:00,1.11143,1.11162,1.11121,1.11161,674
2016.08.10,00:00,1.11152,1.11193,1.11137,1.11139,1627
2016.08.10,01:00,1.11172,1.11177,1.11145,1.11152,1266
2016.08.10,02:00,1.11381,1.1145,1.11168,1.1117,5176
2016.08.10,03:00,1.11466,1.11506,1.1138,1.11381,4283
2016.08.10,04:00,1.11491,1.1156,1.11436,1.11464,3830
2016.08.10,05:00,1.11501,1.1151,1.11435,1.1149,2593
2016.08.10,06:00,1.11499,1.11551,1.11477,1.11501,2006
2016.08.10,07:00,1.1147,1.11546,1.1147,1.11499,2966
2016.08.10,08:00,1.11398,1.11519,1.11395,1.1147,4083
2016.08.10,09:00,1.11433,1.11518,1.11385,1.11401,5647
2016.08.10,10:00,1.11465,1.11484,1.11415,1.11432,4517
2016.08.10,11:00,1.11729,1.11837,1.1146,1.11463,7871
2016.08.10,12:00,1.11724,1.11774,1.11697,1.11727,4131
2016.08.10,13:00,1.1185,1.119,1.11724,1.11724,6150
2016.08.10,14:00,1.11892,1.11895,1.11798,1.11852,6091
2016.08.10,15:00,1.11755,1.11895,1.1173,1.11892,7039
2016.08.10,16:00,1.11648,1.11783,1.11588,1.11757,7081
2016.08.10,17:00,1.11702,1.11749,1.11607,1.11648,5315
2016.08.10,18:00,1.11667,1.11753,1.11663,1.11702,2978
2016.08.10,19:00,1.11781,1.11784,1.11666,1.11667,2526
2016.08.10,20:00,1.11747,1.11842,1.11708,1.1178,2237
2016.08.10,21:00,1.1175,1.11805,1.11704,1.11747,1774
2016.08.10,22:00,1.11745,1.11788,1.11733,1.11749,1567
2016.08.10,23:00,1.11816,1.11845,1.11751,1.11751,1676
2016.08.11,00:00,1.1186,1.11876,1.11806,1.11813,3452
2016.08.11,01:00,1.11851,1.11913,1.11846,1.1186,1828
2016.08.11,02:00,1.11841,1.11902,1.11823,1.1185,2435
2016.08.11,03:00,1.11768,1.11843,1.11729,1.11841,2549
2016.08.11,04:00,1.11761,1.11822,1.1176,1.11769,1458
2016.08.11,05:00,1.11682,1.11779,1.11672,1.11761,1672
2016.08.11,06:00,1.11676,1.11727,1.11665,1.11684,1554
2016.08.11,07:00,1.11637,1.11682,1.11623,1.11676,1974
2016.08.11,07:00,1.11637,1.11682,1.11623,1.11676,1974
2016.08.11,08:00,1.11662,1.11675,1.11603,1.11636,3537
2016.08.11,09:00,1.11482,1.11693,1.11409,1.1166,7300
2016.08.11,10:00,1.11431,1.11492,1.11361,1.11482,6391
2016.08.11,11:00,1.11455,1.11506,1.11421,1.11431,4624
2016.08.11,12:00,1.11474,1.1149,1.11377,1.11454,4794
2016.08.11,13:00,1.11467,1.11543,1.11414,1.11475,4682
2016.08.11,14:00,1.11566,1.11609,1.11461,1.11467,5686
2016.08.11,15:00,1.11665,1.11681,1.11508,1.11566,5681
2016.08.11,16:00,1.1178,1.11793,1.1165,1.11664,6770
2016.08.11,17:00,1.11681,1.11821,1.11673,1.11781,5320
2016.08.11,18:00,1.11572,1.11686,1.11527,1.11683,4187
2016.08.11,19:00,1.11397,1.11583,1.11396,1.11572,3122
2016.08.11,20:00,1.11428,1.1144,1.11369,1.11397,2769
2016.08.11,21:00,1.11407,1.11467,1.11399,1.11429,2280
2016.08.11,22:00,1.11367,1.1141,1.11352,1.11407,1325
2016.08.11,23:00,1.11396,1.11417,1.1135,1.1137,469
2016.08.12,00:00,1.11392,1.11407,1.11365,1.11396,2445
2016.08.12,01:00,1.1138,1.11393,1.11353,1.11391,1239
2016.08.12,02:00,1.11344,1.11431,1.1131,1.11379,2625
2016.08.12,03:00,1.11382,1.11397,1.11334,1.11344,1818
2016.08.12,04:00,1.11389,1.11402,1.1135,1.1138,1705
2016.08.12,05:00,1.11403,1.11441,1.11387,1.1139,1246
2016.08.12,06:00,1.11395,1.11403,1.11352,1.11403,1415
2016.08.12,07:00,1.11417,1.1143,1.11378,1.11394,1524
2016.08.12,08:00,1.11422,1.11451,1.11344,1.1142,4085
2016.08.12,09:00,1.11442,1.11561,1.11392,1.11422,6192
2016.08.12,10:00,1.11544,1.11589,1.11442,1.11442,4873
2016.08.12,11:00,1.11493,1.11568,1.1145,1.11544,4828
2016.08.12,12:00,1.11535,1.11565,1.1147,1.11493,3530
2016.08.12,13:00,1.11502,1.11545,1.11477,1.11536,3226
2016.08.12,14:00,1.12093,1.12212,1.11499,1.11506,11644
2016.08.12,14:00,1.12093,1.12212,1.11499,1.11506,11644
2016.08.12,15:00,1.11959,1.12103,1.11846,1.12093,10381
2016.08.12,16:00,1.11783,1.12034,1.11683,1.1196,9619
2016.08.12,17:00,1.11713,1.11841,1.11702,1.11783,5063
2016.08.12,18:00,1.11682,1.11718,1.11664,1.11714,4211
2016.08.12,19:00,1.11649,1.11726,1.11646,1.11681,2197
2016.08.12,20:00,1.1163,1.11718,1.11588,1.11649,2138
2016.08.12,21:00,1.11613,1.11646,1.116,1.1163,1770
2016.08.15,00:00,1.11619,1.11683,1.11582,1.11677,2651
2016.08.15,01:00,1.11643,1.11654,1.11571,1.11618,2277
2016.08.15,02:00,1.11554,1.11646,1.11532,1.11644,2514
2016.08.15,03:00,1.1155,1.11589,1.11546,1.11555,2066
2016.08.15,04:00,1.11555,1.11572,1.1154,1.1155,1765
2016.08.15,05:00,1.11581,1.11594,1.11555,1.11555,1166
2016.08.15,06:00,1.11582,1.11613,1.11573,1.11582,1158
2016.08.15,07:00,1.11617,1.11622,1.11563,1.1158,1665
2016.08.15,08:00,1.11678,1.1169,1.1158,1.11616,3064
2016.08.15,09:00,1.11734,1.1176,1.11646,1.11678,5916
2016.08.15,10:00,1.11681,1.11755,1.11648,1.11734,4815
2016.08.15,11:00,1.11659,1.11715,1.11657,1.11681,3723
2016.08.15,12:00,1.11699,1.11744,1.11653,1.11659,2974
2016.08.15,13:00,1.11826,1.11839,1.11673,1.117,4158
2016.08.15,14:00,1.11742,1.1186,1.1174,1.11826,7262
2016.08.15,15:00,1.11903,1.11966,1.11712,1.11742,6382
2016.08.15,16:00,1.11961,1.12035,1.11837,1.11902,6367
2016.08.15,17:00,1.11982,1.11999,1.11921,1.11964,4958
2016.08.15,18:00,1.1181,1.11999,1.11802,1.11983,2715
2016.08.15,19:00,1.11852,1.1186,1.11811,1.11811,1384
2016.08.15,20:00,1.1182,1.11855,1.11813,1.11853,1557
2016.08.15,21:00,1.11852,1.11861,1.11811,1.11817,1401
2016.08.15,22:00,1.11831,1.11866,1.11808,1.11852,1247
2016.08.15,23:00,1.11833,1.11857,1.11821,1.11827,340
2016.08.16,00:00,1.11857,1.11869,1.11833,1.11834,1329
2016.08.16,01:00,1.11813,1.1186,1.11796,1.11857,1251
2016.08.16,02:00,1.11806,1.11833,1.11772,1.11813,2261
2016.08.16,03:00,1.11804,1.11842,1.11796,1.11807,2020
2016.08.16,04:00,1.11883,1.11899,1.11794,1.11803,2621
2016.08.16,05:00,1.11952,1.11996,1.11875,1.11883,2450
2016.08.16,06:00,1.1199,1.11995,1.11921,1.11953,1786
2016.08.16,07:00,1.12148,1.12154,1.11989,1.1199,3642
2016.08.16,08:00,1.12418,1.12486,1.12136,1.12148,8495
2016.08.16,09:00,1.127,1.12728,1.12315,1.12417,9790
2016.08.16,10:00,1.12583,1.12763,1.1256,1.12701,8065
2016.08.16,11:00,1.12718,1.12745,1.1255,1.12581,6694
2016.08.16,12:00,1.12765,1.12796,1.12624,1.12717,5893
2016.08.16,13:00,1.12941,1.12999,1.12743,1.12764,7615
2016.08.16,14:00,1.12789,1.13224,1.12614,1.12942,12682
2016.08.16,15:00,1.12701,1.12879,1.12458,1.12787,12091
2016.08.16,16:00,1.12597,1.12833,1.12587,1.12702,9352
2016.08.16,17:00,1.12759,1.1284,1.12578,1.12597,6427
2016.08.16,18:00,1.12688,1.12798,1.12644,1.12762,3759
2016.08.16,19:00,1.12799,1.12806,1.12684,1.12687,3252
2016.08.16,20:00,1.12764,1.12814,1.12736,1.12799,2194
2016.08.16,21:00,1.1279,1.12791,1.12736,1.12764,1701
2016.08.16,22:00,1.1278,1.12804,1.12757,1.12791,1422
2016.08.16,23:00,1.12756,1.12797,1.12739,1.12775,315
2016.08.17,00:00,1.12768,1.12809,1.12749,1.12758,2335
2016.08.17,01:00,1.12758,1.12783,1.12728,1.12768,1608
2016.08.17,02:00,1.128,1.12824,1.12723,1.12759,4097
2016.08.17,03:00,1.12835,1.12903,1.12792,1.12802,3235
2016.08.17,04:00,1.12728,1.12837,1.12709,1.12837,2307
2016.08.17,05:00,1.12734,1.12758,1.12716,1.12727,1678
2016.08.17,06:00,1.12668,1.12756,1.12651,1.12734,2979
2016.08.17,06:00,1.12668,1.12756,1.12651,1.12734,2979
2016.08.17,07:00,1.12639,1.1267,1.12575,1.1267,3734
2016.08.17,08:00,1.12608,1.12726,1.12559,1.12638,5197
2016.08.17,09:00,1.12698,1.12729,1.12556,1.12608,7206
2016.08.17,10:00,1.12566,1.12766,1.1255,1.12698,8063
2016.08.17,11:00,1.12678,1.12729,1.12539,1.12566,5723
2016.08.17,12:00,1.12689,1.12699,1.12647,1.12678,4858
2016.08.17,13:00,1.12717,1.12747,1.12679,1.12688,4099
2016.08.17,14:00,1.12711,1.12794,1.1269,1.12718,5824
2016.08.17,15:00,1.12647,1.12784,1.12639,1.12709,6786
2016.08.17,16:00,1.12757,1.12781,1.12637,1.12646,7654
2016.08.17,17:00,1.12623,1.12783,1.12592,1.12756,6226
2016.08.17,18:00,1.12722,1.12725,1.1262,1.12622,3448
2016.08.17,19:00,1.12633,1.12732,1.12606,1.1272,3736
2016.08.17,20:00,1.12901,1.13157,1.12406,1.12633,14814
2016.08.17,21:00,1.1282,1.12906,1.12771,1.12899,4162
2016.08.17,21:00,1.1282,1.12906,1.12771,1.12899,4162
2016.08.17,22:00,1.12888,1.12939,1.128,1.12817,1701
2016.08.17,23:00,1.1288,1.12897,1.12864,1.12883,357
2016.08.18,00:00,1.12949,1.1295,1.12871,1.12879,2388
2016.08.18,01:00,1.12987,1.13063,1.12894,1.12949,2791
2016.08.18,02:00,1.12979,1.13135,1.12972,1.12989,5699
2016.08.18,03:00,1.13212,1.13285,1.1295,1.1298,6072
2016.08.18,04:00,1.13039,1.1323,1.12994,1.13216,4701
2016.08.18,05:00,1.13124,1.13136,1.12993,1.13039,3405
2016.08.18,06:00,1.13043,1.13129,1.13013,1.13124,3662
2016.08.18,07:00,1.13133,1.13147,1.13021,1.13043,4342
2016.08.18,08:00,1.13154,1.13202,1.13083,1.13132,5747
2016.08.18,09:00,1.13145,1.13302,1.13122,1.13154,8143
2016.08.18,10:00,1.13254,1.13318,1.13124,1.13148,8753
2016.08.18,11:00,1.13146,1.13267,1.13052,1.13254,7465
2016.08.18,12:00,1.13224,1.13238,1.13133,1.13145,5588
2016.08.18,13:00,1.13214,1.13383,1.13189,1.13224,6839
2016.08.18,14:00,1.13118,1.1329,1.13051,1.13214,10188
2016.08.18,15:00,1.13157,1.13202,1.13058,1.13118,7663
2016.08.18,16:00,1.13274,1.13294,1.13065,1.13158,7006
2016.08.18,17:00,1.13329,1.13395,1.13265,1.13275,5934
2016.08.18,18:00,1.13292,1.13396,1.13253,1.1333,3301
2016.08.18,19:00,1.13424,1.13443,1.13292,1.13294,3091
2016.08.18,20:00,1.13544,1.13561,1.13408,1.13423,4443
2016.08.18,21:00,1.13643,1.13659,1.13511,1.13547,3119
2016.08.18,22:00,1.13539,1.13661,1.13518,1.13643,2538
2016.08.18,23:00,1.13519,1.13543,1.13485,1.13538,1323
2016.08.19,00:00,1.13455,1.13596,1.13452,1.13522,3299